,size,url
1050,611429.47386,http://crow.marine.usf.edu:8080/thredds/dodsC/FVCOM-Nowcast-Agg.nc
1048,587380.692744,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/ncom_us_east_before_depth_change_agg/US_East_Feb_2009_to_November_18_2009_best.ncd
137,549917.854376,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/hycom/hycom_reg17_agg/HYCOM_Region_17_Aggregation_best.ncd
1045,434900.50096,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/ncom/ncom_sfc8_agg/NCOM_SFC_8_Aggregation_best.ncd
194,433294.906904,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/tide_mhi
106,432242.12404,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/NOAA_NGOM/2005-2011_NGOM
1159,431019.11293600005,http://thredds-jumbo.unidata.ucar.edu/thredds/dodsC/grib/HRRR/CONUS_3km/wrfprs/Best
1239,324795.002384,http://thredds.ucar.edu/thredds/dodsC/grib/nexrad/composite/unidata/Best
202,286396.32816,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/WaveWatch_III_Global_Wave_Model_best.ncd
93,259857.318052,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_3D_final_run_with_waves
1046,248880.897904,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/ncom/ncom_sfc8_hind_agg/NCOM_SFC8_Hindcast_Aggregation_best.ncd
94,225203.05546,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_3D_final_run_without_waves
1158,222032.810544,http://thredds-jumbo.unidata.ucar.edu/thredds/dodsC/grib/HRRR/CONUS_3km/surface/Best
193,207341.36536,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/tide_bi
162,194684.49704000002,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/ncep_global/NCEP_Global_Atmospheric_Model_best.ncd
1181,185985.039664,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_379X572-34p01N-117p6W
1033,170729.328956,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/USWC/2km/hourly/RTV
1127,150143.04424,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/TAMU_ROMS/2004-2009_iasnfs_obc_24h
1126,150143.04424,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/TAMU_ROMS/2004-2009_hycom_obc_24h
1629,147102.777344,http://thredds.axiomalaska.com/thredds/dodsC/MUR.nc
170,143438.34444800002,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/roms_forec/mari/ROMS_CNMI_Regional_Ocean_Model_best.ncd
169,141190.820312,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/roms_assim/mari/ROMS_CNMI_Regional_Ocean_Model_Assimilation_best.ncd
915,132019.006512,http://oceanmodeling.pmc.ucsc.edu:8080/thredds/dodsC/ccsnrt/fmrc/CCSNRT_Aggregation_best.ncd
1128,112145.42656,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/TAMU_ROMS/2004-2009_ngom_obc_24h
1242,111220.941024,http://tds.marine.rutgers.edu/thredds/dodsC/roms/espresso/2013_da/his_Best/ESPRESSO_Real-Time_v2_History_Best_Available_best.ncd
67,106099.284492,http://tds.glos.us/thredds/dodsC/HECWFS-Nowcast-Agg.nc
1186,105374.42237999999,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_584X490-30p53N-80p53W
1240,97200.076108,http://tds.maracoos.org/thredds/dodsC/MODIS-Agg.nc
88,86652.818596,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_3D_final_run_with_waves
1190,83182.59958400001,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_642X525-43p13N-77p63W
164,81176.004046,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiig/ROMS_Hawaii_Regional_Ocean_Model_best.ncd
163,78306.654982,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_assim/hiig/ROMS_Hawaii_Regional_Ocean_Model_Assimilation_best.ncd
1182,76682.45288,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_382X486-35p00N-104p0W
69,74471.762864,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/estuarine_hypoxia/VIMS_EFDC/2004_DO3d
171,71322.71723000001,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/roms_forec/marig/ROMS_Guam_Regional_Ocean_Model_best.ncd
1081,69332.3787,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_2D_final_run_with_waves
1076,69332.3787,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_2D_final_run_with_waves
1084,69332.3787,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_2D_preliminary_run_4_with_waves_without_advection_implicit_1s
1032,65903.19211599999,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/USEGC/6km/hourly/RTV
1166,64461.217335999994,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GFS/Global_0p5deg/Best
1199,63171.383056,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/RAP/CONUS_13km/Best
1202,56875.816536,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/RTMA/CONUS_2p5km/Best
1163,54269.169012000006,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GEFS/Global_1p0deg_Ensemble/members/Best
1193,53973.604916,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_710X508-45p05N-69p88W
1118,53830.926112,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Tides_only_2D_preliminary_run_1_fixed_manning
1117,53830.926112,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Tides_only_2D_final_run
1119,53830.926112,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Tides_only_2D_preliminary_run_2_varied_manning_minimum_manning_0.025
1154,52266.837572000004,http://thredds.ucar.edu/thredds/dodsC/grib/FNMOC/NAVGEM/Global_0p5deg/Best
68,51671.861184,http://tds.glos.us/thredds/dodsC/SLRFVM-Nowcast-Agg.nc
1192,51540.991923999994,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_678X508-42p57N-72p56W
1191,50505.156104,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_667X506-41p06N-73p37W
173,50130.684016,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/roms_forec/samoa/ROMS_Samoa_Regional_Ocean_Model_best.ncd
1189,48462.216104,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_635X510-39p35N-76p72W
1185,48445.357508,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_448X486-31p59N-96p58W
1196,48180.215504,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NDFD/CONUS_5km_conduit/Best/LambertConformal_1377X2145-38p22N-95p43W-2
1188,48073.14168,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_625X514-39p55N-78p05W
1187,45900.16104,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_591X519-39p03N-82p00W
968,44639.89116,http://ona.coas.oregonstate.edu:8080/thredds/dodsC/NANOOS/OCOS
89,43819.453156,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_3D_final_run_without_waves
1051,42636.722864,http://omgsrv1.meas.ncsu.edu:8080/thredds/dodsC/fmrc/sabgom/SABGOM_Forecast_Model_Run_Collection_best.ncd
198,42314.5647,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_hi/WRF_Hawaii_Regional_Atmospheric_Model_best.ncd
1059,42283.515864,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/estuarine_hypoxia/UMCES_ChesROMS-BGC/1991-2005_BGC
1184,39510.40592,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_417X478-31p48N-99p94W
1183,37954.903308,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Firewxnest/Best/LambertConformal_396X485-35p20N-102p4W
104,37919.888392,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Rita_3D_final_run_with_waves
1123,37531.81072,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_inst_rem_30layers
1122,37531.81072,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers
1124,37531.81072,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_hnd_soc_30layers
1125,37531.81072,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_inst_rem_30layers
1200,35947.285240000005,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/RAP/CONUS_20km/Best
1052,35006.617368,http://omgsrv1.meas.ncsu.edu:8080/thredds/dodsC/fmrc/us_east/US_East_Forecast_Model_Run_Collection_best.ncd
1176,34988.13622,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_12km/Best
1077,34678.116108,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_2D_final_run_without_waves
1082,34678.116108,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_2D_final_run_without_waves
1085,34678.116108,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_2D_preliminary_run_5_without_waves_and_advection_implicit_1s
1171,31291.237584,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Alaska_11km/Best
1177,29842.682672000003,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_12km/conduit/Best
172,28587.436744,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/roms_assim/samoa/ROMS_Samoa_Regional_Ocean_Model_Assimilation_best.ncd
1632,27066.15148,http://thredds.axiomalaska.com/thredds/dodsC/SNAP_PRC_CRU.nc
1107,26910.882296,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Ike_3D_final_run_with_waves
1108,26910.882296,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Ike_3D_final_run_without_waves
105,25628.396296,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Rita_3D_final_run_without_waves
1121,24905.028152,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers
129,24038.704352,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_climatology_obc_with_oxygen_inst_rem_20layers
199,23933.180268,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_mo/WRF_Maui-Oahu_Regional_Atmospheric_Model_best.ncd
189,23173.583724,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/kauai/SWAN_Kauai_Regional_Wave_Model_best.ncd
196,21975.595596000003,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_cnmi/WRF_CNMI_Regional_Atmospheric_Model_best.ncd
1111,21551.577848,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Rita_3D_final_run_with_waves
1112,21551.577848,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Rita_3D_final_run_without_waves
99,19141.219144,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Ike_3D_final_run_with_waves
1034,19069.152008,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/USWC/6km/hourly/RTV
1060,18447.459192,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/estuarine_hypoxia/VIMS_CBOFS/2004-2005
187,17461.013884,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/bigi/SWAN_Big_Island_Regional_Wave_Model_best.ncd
1078,17340.961404,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_2D_preliminary_run_5_tides_only
1083,17340.961404,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Rita_2D_preliminary_run_3_tides_only
1168,16159.956136,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GFS/Global_onedeg/Best
203,15434.321772000001,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/hawaii/WaveWatch_III_Hawaii_Regional_Wave_Model_best.ncd
1129,12961.416036,http://geoport-dev.whoi.edu/thredds/dodsC/estofs/atlantic
191,12908.236028,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/oahu/SWAN_Oahu_Regional_Wave_Model_best.ncd
101,12312.611464,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Rita_2D_final_run_waves_only
1088,12048.617044,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Tides_only_3D_final_run
1086,12048.616956,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Tides_only_2D_final_run
1087,12048.616956,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Tides_only_2D_preliminary_run_1_without_advection_implicit_1s
103,11978.293036,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Rita_2D_final_run_without_waves
201,11222.498148,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_samoa/WRF_Samoa_Regional_Atmospheric_Model_best.ncd
1169,10958.422488,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GFS/Pacific_40km/Best
190,10523.228044000001,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/maui/SWAN_Maui_Regional_Wave_Model_best.ncd
167,10394.989532,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiomsag/ROMS_Waikiki_Regional_Ocean_Model_best.ncd
197,10267.945112,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_guam/WRF_Guam_Regional_Atmospheric_Model_best.ncd
186,10093.399332,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/apra/SWAN_Apra_Harbor_Regional_Wave_Model_best.ncd
1147,10021.770728,http://dm2.caricoos.org/thredds/dodsC/swan/SWAN_Aggregation_best.ncd
1120,9889.67512,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Tides_only_3D_preliminary_run_1_fixed_roughness
1324,9255.321292,http://www.smast.umassd.edu:8080/thredds/dodsC/FVCOM/NECOFS/Forecasts/NECOFS_GOM3_FORECAST.nc
1057,9195.768472,http://crow.marine.usf.edu:8080/thredds/dodsC/WFS_ROMS_NF_model/USF_Ocean_Circulation_Group_West_Florida_Shelf_Daily_ROMS_Nowcast_Forecast_Model_Data_best.ncd
1201,9056.907832,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/RAP/CONUS_40km/Best
1105,8988.202256,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Ike_2D_final_run_with_waves
1106,8988.202256,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Ike_2D_final_run_without_waves
1179,8699.668796,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_40km/conduit/Best
1636,8601.006712,http://thredds.axiomalaska.com/thredds/dodsC/WRF_D02.nc
98,8563.988524,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Ike_2D_final_run_without_waves
1109,7206.886232,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Rita_2D_final_run_with_waves
1110,7206.886232,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/Hurricane_Rita_2D_final_run_without_waves
1241,6318.859832,http://tds.marine.rutgers.edu/thredds/dodsC/roms/espresso/2013_da/avg_Best/ESPRESSO_Real-Time_v2_Averages_Best_Available_best.ncd
1173,6240.427404,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Alaska_45km/conduit/Best
200,6081.526952,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_oa/WRF_Oahu_Regional_Atmospheric_Model_best.ncd
188,5965.509596,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/guam/SWAN_Guam_Regional_Wave_Model_best.ncd
1162,5168.502528,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GEFS/Global_1p0deg_Ensemble/derived/Best
1194,5113.6856720000005,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Polar_90km/Best
1635,5084.23332,http://thredds.axiomalaska.com/thredds/dodsC/WRF_D01.nc
168,5023.33436,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiomsg/ROMS_Oahu_South_Shore_Regional_Ocean_Model_best.ncd
994,5016.005564,http://tds.glos.us/thredds/dodsC/SST/LakeMichiganSST-Agg
166,4920.64519,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiog/ROMS_Oahu_Regional_Ocean_Model_best.ncd
195,4905.595096,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/tide_pac
992,4875.900096,http://tds.glos.us/thredds/dodsC/SST/LakeHuronSST-Agg
1195,4820.397776000001,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NDFD/CONUS_5km/Best
165,4675.61755,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_assim/hiog/ROMS_Oahu_Regional_Ocean_Model_Assimilation_best.ncd
997,4450.279824,http://tds.glos.us/thredds/dodsC/SST/LakeSuperiorSST-Agg
1323,4281.51868,http://www.smast.umassd.edu:8080/thredds/dodsC/FVCOM/NECOFS/Forecasts/NECOFS_FVCOM_OCEAN_MASSBAY_FORECAST.nc
128,4214.9509800000005,http://colossus.dl.stevens-tech.edu/thredds/dodsC/latest/Complete_gcmplt.nc
1079,3899.55822,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_Timing_with_waves
96,3663.039304,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Ike_2D_final_run_wave_only
1035,3568.071096,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/USWC/500m/hourly/RTV
204,3462.804172,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/mariana/WaveWatch_III_Mariana_Regional_Wave_Model_best.ncd
1211,3273.628712,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Coastal_US_West_Coast/Best
1114,3232.38456,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/SWAN_Ike_final_run_without_Surge
1113,3232.38456,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/SWAN_Ike_final_run_with_2DSurge
1634,3218.207984,http://thredds.axiomalaska.com/thredds/dodsC/WAVE_1.nc
1630,3189.590776,http://thredds.axiomalaska.com/thredds/dodsC/NOAA_CSDL_ROMS.nc
142,3180.573184,http://thredds.axiomalaska.com/thredds/dodsC/SCB_DAS.nc
1104,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Rita_preliminary_run_6_egm3_with_SLOSH_winds_without_tides
1103,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Rita_preliminary_run_5_egm3_with_SLOSH_winds
1102,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Rita_preliminary_run_4_egm3_without_tides
1090,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Ike_final_run_egm3
1098,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Rita_final_run_egm3
1094,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Ike_preliminary_run_4_egm3_without_tides
1096,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Ike_preliminary_run_6_egm3_with_SLOSH_winds_without_tides
1095,3075.508788,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_SLOSH/Hurricane_Ike_preliminary_run_5_egm3_with_SLOSH_winds
1062,2990.612836,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2005_3D_final_run_with_waves
1030,2961.8669959999997,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/AKNS/6km/hourly/GNOME
1031,2961.8669959999997,http://hfrnet.ucsd.edu/thredds/dodsC/HFRNet/AKNS/6km/hourly/RTV
1063,2905.443076,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2005_3D_final_run_without_waves
1065,2894.347396,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_with_waves
1043,2847.147756,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/ncom/ncom_reg7_agg/NCOM_Region_7_Aggregation_best.ncd
102,2816.57566,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Rita_2D_final_run_with_waves
1132,2813.526566,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/satellite/dhw
1066,2813.306996,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_without_waves
100,2752.559944,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Ike_3D_final_run_without_waves
1178,2736.888872,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_20km/noaaport/Best
174,2691.336268,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/scud/pac
143,2488.352448,http://thredds.axiomalaska.com/thredds/dodsC/PMEL_FORECAST.nc
144,2466.64582,http://thredds.axiomalaska.com/thredds/dodsC/ERDATSSTAMDAY.nc
1210,2383.4648119999997,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Coastal_US_East_Coast/Best
1161,2348.834116,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/DGEX/CONUS_12km/Best
206,2333.713772,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/samoa/WaveWatch_III_Samoa_Regional_Wave_Model_best.ncd
1116,2270.13624,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/SWAN_Rita_final_run_without_Surge
1115,2270.13624,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/USF_FVCOM/SWAN_Rita_final_run_with_2DSurge
996,2221.137844,http://tds.glos.us/thredds/dodsC/SST/LakeOntarioSST-Agg
990,2203.112912,http://tds.glos.us/thredds/dodsC/SST/LakeErieSST-Agg
1212,2044.7149120000001,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Global/Best
424,2022.024632,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/093p1/093p1_d28.nc
97,2019.904684,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/VIMS_SELFE/Hurricane_Ike_2D_final_run_with_waves
1080,1961.69934,http://comt.sura.org/thredds/dodsC/data/comt_1_archive/inundation_tropical/UND_ADCIRC/Hurricane_Ike_Timing_without_waves
1056,1959.002004,http://tds.secoora.org/thredds/dodsC/tampa_wera.nc
